# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    Ymag
0.00031003 -1.70000 10.05690 0.0900000036 1.0816895926    0.090 -3.193  3.4815  5.463    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.99e-17      0.00 7.483e-01 2.513e-01 6.177e-05 1.667e-05 1.511e-04 -1.000 3.435e-04 12.752 17.877 16.057 14.112 12.569 12.074 11.973
0.00031003 -1.70000 10.05690 0.0925378799 1.1055650728    0.093 -3.104  3.4944  5.438    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.22e-17      0.00 7.478e-01 2.519e-01 6.177e-05 1.667e-05 1.511e-04 -1.000 3.435e-04 12.529 17.602 15.573 13.681 12.336 11.886 11.782
0.00031003 -1.70000 10.05690 0.1000000015 1.1711064122    0.100 -2.855  3.5306  5.367    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.15e-16      0.00 7.462e-01 2.535e-01 6.177e-05 1.667e-05 1.511e-04 -1.000 3.435e-04 11.908 16.607 14.322 12.613 11.696 11.338 11.233
0.00031003 -1.70000 10.05690 0.1200000048 1.3193154741    0.120 -2.565  3.5615  5.280    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.27e-16      0.00 7.433e-01 2.563e-01 6.177e-05 1.667e-05 1.511e-04 -1.000 3.435e-04 11.182 15.306 13.122 11.602 10.955 10.658 10.559
0.00031003 -1.70000 10.05690 0.1400000006 1.4384526719    0.140 -2.382  3.5765  5.224    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.41e-16      0.00 7.414e-01 2.583e-01 6.177e-05 1.667e-05 1.511e-04 -1.000 3.436e-04 10.725 14.530 12.460 11.045 10.492 10.220 10.127
0.00031003 -1.70000 10.05690 0.1599999964 1.5372931554    0.160 -2.239  3.5864  5.179    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.66e-16      0.00 7.400e-01 2.597e-01 6.177e-05 1.667e-05 1.511e-04 -1.000 3.435e-04 10.368 13.959 11.975 10.637 10.131 9.874 9.785
0.00031003 -1.70000 10.05690 0.2000000179 1.6938791367    0.200 -2.018  3.5991  5.106    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.54e-16      0.00 7.390e-01 2.607e-01 6.177e-05 1.667e-05 1.511e-04 -1.000 3.435e-04 9.816 13.141 11.270 10.031 9.573 9.336 9.253
0.00031003 -1.70000 10.05690 0.2500000000 1.8403257998    0.250 -1.815  3.6101  5.044    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.16e-15      0.00 7.390e-01 2.606e-01 6.176e-05 1.667e-05 1.511e-04 -1.000 3.435e-04 9.309 12.419 10.639 9.483 9.060 8.839 8.762
0.00031003 -1.70000 10.05690 0.3000000417 1.9529140366    0.300 -1.660  3.6190  5.003    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.58e-15      0.00 7.392e-01 2.605e-01 6.175e-05 1.667e-05 1.511e-04 -1.000 3.435e-04 8.921 11.872 10.157 9.065 8.666 8.459 8.387
0.00031003 -1.70000 10.05690 0.3499999940 2.0434174644    0.350 -1.534  3.6268  4.975    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -2.03e-15      0.00 7.391e-01 2.605e-01 6.172e-05 1.667e-05 1.511e-04 -1.000 3.435e-04 8.604 11.421 9.762 8.724 8.347 8.151 8.083
0.00031003 -1.70000 10.05690 0.4000000060 2.1185024399    0.400 -1.400  3.6370  4.939    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.69e-15      0.00 7.503e-01 2.494e-01 6.177e-05 1.667e-05 1.511e-04 -1.000 3.435e-04 8.269 10.919 9.329 8.358 8.008 7.827 7.764
0.00031003 -1.70000 10.05690 0.4500000179 2.1822809362    0.450 -1.235  3.6539  4.894    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -3.9e-15      0.00 7.506e-01 2.491e-01 6.177e-05 1.667e-05 1.511e-04 -1.000 3.435e-04 7.858 10.240 8.769 7.901 7.592 7.436 7.381
0.00031003 -1.70000 10.05690 0.5000000000 2.2374541529    0.500 -1.051  3.6759  4.844    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.99e-15      0.00 7.506e-01 2.491e-01 6.177e-05 1.667e-05 1.511e-04 -1.000 3.435e-04 7.397 9.430 8.136 7.392 7.132 7.006 6.963
0.00031003 -1.70000 10.05690 0.5150959492 2.2524929925    0.515 -0.986  3.6830  4.820    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.03e-15      0.00 7.607e-01 2.390e-01 5.942e-05 1.603e-05 1.454e-04 -1.000 3.128e-04 7.235 9.158 7.925 7.217 6.972 6.855 6.816
0.00031003 -1.70000 10.05690 0.5500000715 2.2836583126    0.550 -0.843  3.6985  4.767    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1    -1e-14      0.00 7.831e-01 2.167e-01 5.421e-05 1.463e-05 1.328e-04 -1.000 2.448e-04 6.878 8.571 7.474 6.838 6.621 6.524 6.493
0.00031003 -1.70000 10.05690 0.6000000238 2.3211213258    0.600 -0.637  3.7247  4.704    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.66e-14      0.00 7.942e-01 2.055e-01 5.179e-05 1.399e-05 1.270e-04 -1.000 2.763e-04 6.362 7.724 6.833 6.304 6.130 6.063 6.046
0.00031003 -1.70000 10.05690 0.6057314873 2.3249637051    0.605 -0.612  3.7281  4.697    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.76e-14      0.00 7.957e-01 2.040e-01 5.147e-05 1.391e-05 1.262e-04 -1.000 2.710e-04 6.301 7.624 6.757 6.241 6.073 6.010 5.995
