# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    Ymag
0.00027635 -1.75000 10.00860 0.0900000036 1.0816895926    0.090 -3.197  3.4828  5.472    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.89e-17      0.00 7.486e-01 2.511e-01 5.500e-05 1.484e-05 1.346e-04 -1.000 3.059e-04 12.763 17.875 16.016 14.074 12.562 12.076 11.976
0.00027635 -1.75000 10.00860 0.0951273739 1.1290644209    0.095 -3.012  3.5098  5.420    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.73e-17      0.00 7.476e-01 2.521e-01 5.500e-05 1.484e-05 1.346e-04 -1.000 3.059e-04 12.301 17.261 15.058 13.234 12.089 11.683 11.578
0.00027635 -1.75000 10.00860 0.1000000015 1.1711064122    0.100 -2.846  3.5340  5.372    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.17e-16      0.00 7.466e-01 2.531e-01 5.500e-05 1.484e-05 1.346e-04 -1.000 3.059e-04 11.886 16.533 14.239 12.547 11.665 11.316 11.211
0.00027635 -1.75000 10.00860 0.1199999973 1.3193154249    0.120 -2.555  3.5649  5.284    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.31e-16      0.00 7.440e-01 2.557e-01 5.500e-05 1.484e-05 1.346e-04 -1.000 3.059e-04 11.157 15.209 13.044 11.547 10.926 10.634 10.537
0.00027635 -1.75000 10.00860 0.1399999857 1.4384525915    0.140 -2.373  3.5799  5.228    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.47e-16      0.00 7.422e-01 2.575e-01 5.500e-05 1.484e-05 1.346e-04 -1.000 3.059e-04 10.702 14.435 12.388 10.998 10.464 10.198 10.106
0.00027635 -1.75000 10.00860 0.1599999964 1.5372931554    0.160 -2.231  3.5896  5.183    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.73e-16      0.00 7.409e-01 2.588e-01 5.500e-05 1.484e-05 1.346e-04 -1.000 3.059e-04 10.346 13.861 11.908 10.597 10.106 9.854 9.767
0.00027635 -1.75000 10.00860 0.2000000179 1.6938791367    0.200 -2.010  3.6022  5.110    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.64e-16      0.00 7.398e-01 2.599e-01 5.500e-05 1.484e-05 1.346e-04 -1.000 3.059e-04 9.796 13.052 11.210 9.997 9.550 9.317 9.236
0.00027635 -1.75000 10.00860 0.2500000000 1.8403257998    0.250 -1.807  3.6133  5.048    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.17e-15      0.00 7.398e-01 2.599e-01 5.499e-05 1.484e-05 1.346e-04 -1.000 3.059e-04 9.287 12.331 10.580 9.449 9.035 8.819 8.743
0.00027635 -1.75000 10.00860 0.3000000119 1.9529139769    0.300 -1.651  3.6222  5.006    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.61e-15      0.00 7.400e-01 2.597e-01 5.498e-05 1.484e-05 1.346e-04 -1.000 3.059e-04 8.897 11.782 10.098 9.030 8.640 8.438 8.367
0.00027635 -1.75000 10.00860 0.3499999940 2.0434174644    0.350 -1.524  3.6301  4.978    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -2.07e-15      0.00 7.400e-01 2.597e-01 5.496e-05 1.484e-05 1.346e-04 -1.000 3.059e-04 8.579 11.328 9.701 8.687 8.319 8.128 8.062
0.00027635 -1.75000 10.00860 0.4000000060 2.1185024399    0.400 -1.393  3.6399  4.945    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.71e-15      0.00 7.503e-01 2.494e-01 5.500e-05 1.484e-05 1.346e-04 -1.000 3.059e-04 8.253 10.843 9.283 8.333 7.990 7.813 7.752
0.00027635 -1.75000 10.00860 0.4500000179 2.1822809362    0.450 -1.233  3.6561  4.900    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.89e-15      0.00 7.506e-01 2.491e-01 5.500e-05 1.484e-05 1.346e-04 -1.000 3.059e-04 7.852 10.186 8.743 7.889 7.584 7.431 7.378
0.00027635 -1.75000 10.00860 0.4869710505 2.2237910061    0.487 -1.098  3.6717  4.863    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.32e-15      0.00 7.506e-01 2.491e-01 5.500e-05 1.484e-05 1.346e-04 -1.000 3.059e-04 7.516 9.602 8.285 7.519 7.249 7.117 7.073
0.00027635 -1.75000 10.00860 0.5000000000 2.2374541529    0.500 -1.053  3.6769  4.850    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -5.9e-15      0.00 7.506e-01 2.491e-01 5.500e-05 1.484e-05 1.346e-04 -1.000 3.059e-04 7.404 9.408 8.135 7.397 7.138 7.013 6.971
0.00027635 -1.75000 10.00860 0.5500000715 2.2836583126    0.550 -0.853  3.6985  4.777    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -9.73e-15      0.00 7.797e-01 2.201e-01 4.897e-05 1.322e-05 1.199e-04 -1.000 2.404e-04 6.901 8.585 7.498 6.862 6.644 6.546 6.516
0.00027635 -1.75000 10.00860 0.5570247173 2.2893900115    0.557 -0.823  3.7022  4.768    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.04e-14      0.00 7.812e-01 2.186e-01 4.868e-05 1.314e-05 1.192e-04 -1.000 2.499e-04 6.829 8.462 7.406 6.786 6.573 6.480 6.452
0.00027635 -1.75000 10.00860 0.6000000238 2.3211213258    0.600 -0.652  3.7237  4.715    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.58e-14      0.00 7.898e-01 2.099e-01 4.700e-05 1.269e-05 1.152e-04 -1.000 3.005e-04 6.401 7.768 6.878 6.344 6.168 6.100 6.082
0.00027635 -1.75000 10.00860 0.6106202602 2.3281756740    0.610 -0.608  3.7298  4.703    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.76e-14      0.00 7.924e-01 2.073e-01 4.650e-05 1.256e-05 1.140e-04 -1.000 2.714e-04 6.290 7.589 6.741 6.232 6.066 6.004 5.990
0.00027635 -1.75000 10.00860 0.6252657771 2.3374531574    0.625 -0.547  3.7382  4.686    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -2.04e-14      0.00 7.962e-01 2.035e-01 4.579e-05 1.237e-05 1.123e-04 -1.000 2.648e-04 6.138 7.352 6.558 6.079 5.926 5.874 5.864
