# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    Ymag
0.00077741 -1.30000 10.07188 0.0900000036 1.0816895926    0.090 -3.201  3.4634  5.399    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.27e-17      0.00 7.472e-01 2.520e-01 1.471e-04 3.970e-05 3.601e-04 -1.000 8.184e-04 12.773 17.967 16.537 14.649 12.766 12.142 12.023
0.00077741 -1.30000 10.07188 0.1000000089 1.1711064744    0.100 -2.934  3.5014  5.330    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-16      0.00 7.457e-01 2.535e-01 1.471e-04 3.970e-05 3.601e-04 -1.000 8.184e-04 12.106 17.113 15.064 13.277 11.991 11.527 11.412
0.00077741 -1.30000 10.07188 0.1200000048 1.3193154741    0.120 -2.650  3.5336  5.253    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.92e-16      0.00 7.433e-01 2.559e-01 1.471e-04 3.970e-05 3.601e-04 -1.000 8.184e-04 11.395 15.983 13.770 12.128 11.222 10.855 10.746
0.00077741 -1.30000 10.07188 0.1400000006 1.4384526719    0.140 -2.468  3.5495  5.202    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.86e-16      0.00 7.415e-01 2.577e-01 1.471e-04 3.970e-05 3.601e-04 -1.000 8.184e-04 10.941 15.254 13.066 11.507 10.746 10.417 10.313
0.00077741 -1.30000 10.07188 0.1599999964 1.5372931554    0.160 -2.328  3.5598  5.161    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.88e-16      0.00 7.402e-01 2.590e-01 1.471e-04 3.970e-05 3.601e-04 -1.000 8.184e-04 10.589 14.709 12.564 11.062 10.383 10.075 9.975
0.00077741 -1.30000 10.07188 0.2000000179 1.6938791367    0.200 -2.106  3.5736  5.092    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.96e-16      0.00 7.389e-01 2.603e-01 1.471e-04 3.970e-05 3.601e-04 -1.000 8.184e-04 10.036 13.887 11.825 10.404 9.819 9.537 9.442
0.00077741 -1.30000 10.07188 0.2500000000 1.8403257998    0.250 -1.902  3.5848  5.029    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.1e-16      0.00 7.387e-01 2.605e-01 1.471e-04 3.970e-05 3.601e-04 -1.000 8.184e-04 9.525 13.162 11.175 9.826 9.299 9.036 8.946
0.00077741 -1.30000 10.07188 0.3000000417 1.9529140366    0.300 -1.746  3.5933  4.986    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.93e-17      0.00 7.389e-01 2.603e-01 1.471e-04 3.971e-05 3.601e-04 -1.000 8.183e-04 9.134 12.612 10.684 9.393 8.903 8.654 8.568
0.00077741 -1.30000 10.07188 0.3499999940 2.0434174644    0.350 -1.619  3.6005  4.955    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.7e-15      0.00 7.448e-01 2.544e-01 1.471e-04 3.970e-05 3.601e-04 -1.000 8.183e-04 8.817 12.168 10.286 9.043 8.580 8.342 8.260
0.00077741 -1.30000 10.07188 0.4000000358 2.1185024810    0.400 -1.471  3.6117  4.910    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.36e-15      0.00 7.494e-01 2.498e-01 1.471e-04 3.970e-05 3.601e-04 -1.000 8.185e-04 8.447 11.615 9.798 8.630 8.203 7.982 7.905
