# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    Ymag
0.0015467 -1.00000 10.09342 0.0900000036 1.0816895926    0.090 -3.239  3.4439  5.358    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.56e-17      0.00 7.448e-01 2.535e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 12.866 18.120 17.144 15.351 13.077 12.290 12.122
0.0015467 -1.00000 10.09342 0.0920565501 1.1011027721    0.092 -3.187  3.4511  5.346    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.99e-17      0.00 7.446e-01 2.538e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 12.738 17.978 16.845 15.055 12.905 12.160 11.998
0.0015467 -1.00000 10.09342 0.1000000089 1.1711064744    0.100 -3.000  3.4776  5.300    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.91e-17      0.00 7.436e-01 2.548e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 12.270 17.409 15.747 13.986 12.299 11.697 11.553
0.0015467 -1.00000 10.09342 0.1200000048 1.3193154741    0.120 -2.718  3.5109  5.231    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.68e-16      0.00 7.415e-01 2.569e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 11.566 16.399 14.336 12.664 11.473 11.015 10.889
0.0015467 -1.00000 10.09342 0.1400000006 1.4384526719    0.140 -2.534  3.5287  5.184    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.52e-16      0.00 7.398e-01 2.586e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 11.104 15.686 13.551 11.946 10.964 10.566 10.448
0.0015467 -1.00000 10.09342 0.1599999964 1.5372931554    0.160 -2.392  3.5400  5.146    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.41e-16      0.00 7.386e-01 2.598e-01 2.929e-04 7.904e-05 7.168e-04 -1.000 1.629e-03 10.750 15.154 13.015 11.459 10.587 10.220 10.108
0.0015467 -1.00000 10.09342 0.2000000179 1.6938791367    0.200 -2.171  3.5546  5.080    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.47e-16      0.00 7.370e-01 2.613e-01 2.929e-04 7.904e-05 7.168e-04 -1.000 1.629e-03 10.197 14.354 12.245 10.755 10.010 9.680 9.574
0.0015467 -1.00000 10.09342 0.2500000000 1.8403257998    0.250 -1.965  3.5662  5.018    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.68e-16      0.00 7.367e-01 2.617e-01 2.929e-04 7.904e-05 7.168e-04 -1.000 1.629e-03 9.683 13.640 11.574 10.137 9.481 9.177 9.077
0.0015467 -1.00000 10.09342 0.3000000417 1.9529140366    0.300 -1.807  3.5749  4.974    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -3.4e-19      0.00 7.369e-01 2.615e-01 2.929e-04 7.904e-05 7.168e-04 -1.000 1.629e-03 9.287 13.100 11.070 9.676 9.077 8.790 8.694
0.0015467 -1.00000 10.09342 0.3499999940 2.0434174644    0.350 -1.675  3.5822  4.938    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.89e-16      0.00 7.465e-01 2.519e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 8.958 12.653 10.656 9.299 8.741 8.468 8.376
0.0015467 -1.00000 10.09342 0.4000000358 2.1185024810    0.400 -1.522  3.5936  4.889    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.15e-15      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 8.576 12.088 10.146 8.853 8.349 8.097 8.010
0.0015467 -1.00000 10.09342 0.4500000477 2.1822809714    0.450 -1.344  3.6106  4.829    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.27e-15      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 8.130 11.390 9.523 8.332 7.891 7.666 7.588
0.0015467 -1.00000 10.09342 0.5000000000 2.2374541529    0.500 -1.141  3.6376  4.781    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.23e-15      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 7.623 10.511 8.747 7.726 7.374 7.192 7.126
0.0015467 -1.00000 10.09342 0.5500000715 2.2836583126    0.550 -0.914  3.6709  4.728    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -8.93e-15      0.00 7.822e-01 2.164e-01 2.552e-04 6.890e-05 6.253e-04 -1.000 1.414e-03 7.056 9.417 7.861 7.057 6.798 6.668 6.619
0.0015467 -1.00000 10.09342 0.6000000238 2.3211213258    0.600 -0.705  3.7015  4.679    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.46e-14      0.00 7.902e-01 2.084e-01 2.475e-04 6.684e-05 6.067e-04 -1.000 1.392e-03 6.533 8.370 7.111 6.473 6.274 6.185 6.153
0.0015467 -1.00000 10.09342 0.6147429943 2.3308387348    0.614 -0.642  3.7113  4.666    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1  -1.7e-14      0.00 7.927e-01 2.059e-01 2.448e-04 6.614e-05 6.005e-04 -1.000 1.376e-03 6.375 8.067 6.898 6.304 6.121 6.043 6.017
0.0015467 -1.00000 10.09342 0.6303169131 2.3405381379    0.630 -0.575  3.7215  4.650    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -1.66e-14      0.00 7.955e-01 2.031e-01 2.420e-04 6.538e-05 5.937e-04 -1.000 1.385e-03 6.207 7.760 6.679 6.128 5.962 5.896 5.875
0.0015467 -1.00000 10.09342 0.6454749107 2.3494634729    0.645 -0.510  3.7311  4.634    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -7.31e-15      0.00 7.984e-01 2.003e-01 2.391e-04 6.463e-05 5.869e-04 -1.000 1.307e-03 6.044 7.476 6.474 5.959 5.808 5.753 5.737
0.0015467 -1.00000 10.09342 0.6499999762 2.3520353107    0.650 -0.490  3.7340  4.629    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.44e-14      0.00 7.992e-01 1.995e-01 2.383e-04 6.440e-05 5.848e-04 -1.000 1.315e-03 5.995 7.394 6.413 5.909 5.762 5.710 5.696
0.0015467 -1.00000 10.09342 0.6529593468 2.3536951266    0.653 -0.477  3.7357  4.625    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.52e-14      0.00 7.999e-01 1.988e-01 2.376e-04 6.422e-05 5.832e-04 -1.000 1.307e-03 5.963 7.342 6.375 5.877 5.732 5.682 5.668
0.0015467 -1.00000 10.09342 0.6663256288 2.3609810887    0.666 -0.419  3.7433  4.606    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.92e-14      0.00 8.030e-01 1.957e-01 2.345e-04 6.341e-05 5.760e-04 -1.000 1.304e-03 5.817 7.112 6.201 5.730 5.596 5.554 5.545
0.0015467 -1.00000 10.09342 0.6786756516 2.3674205655    0.678 -0.364  3.7501  4.586    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -1.94e-14      0.00 8.060e-01 1.927e-01 2.316e-04 6.263e-05 5.691e-04 -1.000 1.295e-03 5.680 6.902 6.039 5.595 5.471 5.437 5.430
0.0015467 -1.00000 10.09342 0.6907755136 2.3734734858    0.691 -0.309  3.7566  4.565    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -5.42e-16      0.00 8.091e-01 1.896e-01 2.286e-04 6.184e-05 5.620e-04 -1.000 1.257e-03 5.543 6.700 5.881 5.461 5.348 5.320 5.316
0.0015467 -1.00000 10.09342 0.6999999881 2.3779266974    0.700 -0.267  3.7614  4.547    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -4.32e-14      0.00 8.116e-01 1.872e-01 2.263e-04 6.122e-05 5.564e-04 -1.000 1.275e-03 5.437 6.547 5.759 5.357 5.251 5.229 5.227
0.0015467 -1.00000 10.09342 0.7050592899 2.3803123035    0.705 -0.243  3.7639  4.536    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1  -4.6e-14      0.00 8.132e-01 1.856e-01 2.244e-04 6.080e-05 5.527e-04 -1.000 1.240e-03 5.377 6.465 5.692 5.299 5.197 5.177 5.176
0.0015467 -1.00000 10.09342 0.7136208415 2.3842608466    0.713 -0.201  3.7681  4.517    1  0.000  0.540     0.00     0.00     0.00     0.00     0.00 -1 -5.14e-14      0.00 8.160e-01 1.828e-01 2.212e-04 6.007e-05 5.463e-04 -1.000 1.203e-03 5.273 6.324 5.576 5.199 5.104 5.088 5.088
0.0015467 -1.00000 10.09342 0.7218482494 2.3879539710    0.722 -0.160  3.7720  4.496    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.75e-14      0.00 8.188e-01 1.799e-01 2.180e-04 5.934e-05 5.399e-04 -1.000 1.226e-03 5.171 6.188 5.463 5.100 5.011 4.999 5.001
0.0015467 -1.00000 10.09342 0.7327576876 2.3927042343    0.732 -0.104  3.7769  4.466    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.49e-16      0.00 8.228e-01 1.760e-01 2.137e-04 5.832e-05 5.310e-04 -1.000 1.205e-03 5.030 6.007 5.308 4.964 4.882 4.875 4.879
0.0015467 -1.00000 10.09342 0.7430073023 2.3970213450    0.743 -0.048  3.7813  4.434    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -2.92e-15      0.00 8.267e-01 1.721e-01 2.094e-04 5.731e-05 5.222e-04 -1.000 1.203e-03 4.890 5.833 5.156 4.829 4.754 4.751 4.757
0.0015467 -1.00000 10.09342 0.7500000000 2.3998889087    0.749 -0.008  3.7841  4.409    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -8.85e-14      0.00 8.295e-01 1.693e-01 2.064e-04 5.660e-05 5.158e-04 -1.000 1.203e-03 4.790 5.715 5.049 4.732 4.661 4.661 4.668
0.0015467 -1.00000 10.09342 0.7571280599 2.4027493759    0.757  0.035  3.7865  4.380    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1    -1e-13      0.00 8.331e-01 1.657e-01 2.029e-04 5.568e-05 5.076e-04 -1.000 1.194e-03 4.683 5.591 4.936 4.628 4.561 4.563 4.570
0.0015467 -1.00000 10.09342 0.7673897147 2.4067602246    0.767  0.100  3.7897  4.333    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -1.22e-13      0.00 8.381e-01 1.608e-01 1.981e-04 5.437e-05 4.959e-04 -1.000 1.123e-03 4.520 5.406 4.763 4.468 4.405 4.411 4.419
0.0015467 -1.00000 10.09342 0.7770060301 2.4104084691    0.776  0.165  3.7920  4.283    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -1.49e-13      0.00 8.422e-01 1.567e-01 1.940e-04 5.326e-05 4.860e-04 -1.000 1.104e-03 4.357 5.228 4.594 4.307 4.249 4.257 4.266
