# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    Ymag
0.0015467 -1.00000 10.02531 0.0900000036 1.0816895926    0.090 -3.239  3.4437  5.359    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.05e-17      0.00 7.452e-01 2.532e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 12.869 18.123 17.150 15.357 13.080 12.293 12.124
0.0015467 -1.00000 10.02531 0.0904747471 1.0862218849    0.090 -3.228  3.4454  5.356    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -5.2e-17      0.00 7.451e-01 2.532e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 12.839 18.090 17.080 15.288 13.040 12.262 12.095
0.0015467 -1.00000 10.02531 0.1000000089 1.1711064744    0.100 -3.001  3.4775  5.300    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.89e-17      0.00 7.441e-01 2.543e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 12.272 17.412 15.752 13.991 12.302 11.699 11.555
0.0015467 -1.00000 10.02531 0.1200000048 1.3193154741    0.120 -2.719  3.5108  5.231    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.68e-16      0.00 7.423e-01 2.560e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 11.568 16.404 14.341 12.668 11.476 11.017 10.891
0.0015467 -1.00000 10.02531 0.1400000006 1.4384526719    0.140 -2.535  3.5285  5.185    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.51e-16      0.00 7.409e-01 2.575e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 11.107 15.692 13.557 11.952 10.968 10.569 10.452
0.0015467 -1.00000 10.02531 0.1599999964 1.5372931554    0.160 -2.394  3.5398  5.148    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.38e-16      0.00 7.397e-01 2.586e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 10.756 15.162 13.023 11.467 10.593 10.226 10.114
0.0015467 -1.00000 10.02531 0.1971952915 1.6842764078    0.197 -2.189  3.5536  5.088    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.24e-16      0.00 7.384e-01 2.599e-01 2.929e-04 7.904e-05 7.168e-04 -1.000 1.629e-03 10.242 14.418 12.305 10.811 10.056 9.724 9.618
0.0015467 -1.00000 10.02531 0.2000000179 1.6938791367    0.200 -2.175  3.5545  5.084    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -5.4e-16      0.00 7.383e-01 2.600e-01 2.929e-04 7.904e-05 7.168e-04 -1.000 1.629e-03 10.207 14.367 12.258 10.767 10.020 9.690 9.584
0.0015467 -1.00000 10.02531 0.2500000000 1.8403257998    0.250 -1.970  3.5661  5.022    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.57e-16      0.00 7.379e-01 2.605e-01 2.929e-04 7.904e-05 7.168e-04 -1.000 1.629e-03 9.694 13.654 11.587 10.150 9.493 9.188 9.088
0.0015467 -1.00000 10.02531 0.3000000417 1.9529140366    0.300 -1.810  3.5748  4.976    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.04e-16      0.00 7.380e-01 2.604e-01 2.929e-04 7.904e-05 7.168e-04 -1.000 1.629e-03 9.295 13.110 11.079 9.684 9.084 8.798 8.702
0.0015467 -1.00000 10.02531 0.3499999940 2.0434174644    0.350 -1.678  3.5821  4.941    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.51e-15      0.00 7.465e-01 2.518e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 8.966 12.663 10.664 9.307 8.748 8.475 8.383
0.0015467 -1.00000 10.02531 0.4000000358 2.1185024810    0.400 -1.526  3.5933  4.891    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.12e-15      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 8.585 12.102 10.159 8.864 8.358 8.106 8.019
0.0015467 -1.00000 10.02531 0.4119744003 2.1346867543    0.412 -1.482  3.5975  4.876    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.35e-15      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 8.475 11.929 10.004 8.733 8.245 7.999 7.915
0.0015467 -1.00000 10.02531 0.4500000477 2.1822809714    0.450 -1.350  3.6099  4.833    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.21e-15      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 8.145 11.414 9.544 8.349 7.906 7.680 7.602
0.0015467 -1.00000 10.02531 0.5000000000 2.2374541529    0.500 -1.151  3.6362  4.784    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -5.1e-15      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 7.647 10.556 8.785 7.755 7.398 7.214 7.148
0.0015467 -1.00000 10.02531 0.5500000715 2.2836583126    0.550 -0.931  3.6688  4.736    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -8.51e-15      0.00 7.774e-01 2.212e-01 2.604e-04 7.028e-05 6.377e-04 -1.000 1.466e-03 7.097 9.495 7.921 7.104 6.840 6.707 6.657
0.0015467 -1.00000 10.02531 0.6000000238 2.3211213258    0.600 -0.730  3.6983  4.691    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.36e-14      0.00 7.843e-01 2.143e-01 2.536e-04 6.849e-05 6.217e-04 -1.000 1.388e-03 6.594 8.482 7.192 6.539 6.334 6.241 6.207
0.0015467 -1.00000 10.02531 0.6200119853 2.3341829973    0.620 -0.647  3.7112  4.674    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.65e-14      0.00 7.873e-01 2.113e-01 2.505e-04 6.767e-05 6.143e-04 -1.000 1.391e-03 6.389 8.084 6.913 6.318 6.135 6.057 6.030
0.0015467 -1.00000 10.02531 0.6391533613 2.3458003849    0.639 -0.569  3.7233  4.658    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.98e-14      0.00 7.903e-01 2.083e-01 2.474e-04 6.685e-05 6.069e-04 -1.000 1.389e-03 6.193 7.725 6.658 6.113 5.949 5.885 5.865
0.0015467 -1.00000 10.02531 0.6499999762 2.3520353107    0.650 -0.525  3.7300  4.648    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1  -2.2e-14      0.00 7.921e-01 2.065e-01 2.456e-04 6.637e-05 6.027e-04 -1.000 1.403e-03 6.083 7.529 6.517 5.998 5.845 5.789 5.772
0.0015467 -1.00000 10.02531 0.6508174539 2.3524955432    0.651 -0.522  3.7304  4.647    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.22e-14      0.00 7.923e-01 2.063e-01 2.455e-04 6.633e-05 6.023e-04 -1.000 1.403e-03 6.075 7.515 6.507 5.990 5.837 5.782 5.765
