# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    Ymag
0.00039019 -1.60000 10.10037 0.0900000036 1.0816895926    0.090 -3.187  3.4784  5.445    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.17e-17      0.00 7.480e-01 2.516e-01 7.531e-05 2.032e-05 1.843e-04 -1.000 4.188e-04 12.737 17.875 16.120 14.189 12.588 12.070 11.966
0.00039019 -1.60000 10.10037 0.1000000015 1.1711064122    0.100 -2.874  3.5235  5.358    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.11e-16      0.00 7.458e-01 2.538e-01 7.531e-05 2.032e-05 1.843e-04 -1.000 4.188e-04 11.954 16.739 14.489 12.754 11.760 11.381 11.274
0.00039019 -1.60000 10.10037 0.1194873601 1.3159274322    0.119 -2.592  3.5538  5.275    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.14e-16      0.00 7.430e-01 2.566e-01 7.531e-05 2.032e-05 1.843e-04 -1.000 4.188e-04 11.251 15.520 13.306 11.745 11.034 10.720 10.619
0.00039019 -1.60000 10.10037 0.1199999899 1.3193153758    0.120 -2.586  3.5546  5.273    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.18e-16      0.00 7.429e-01 2.567e-01 7.531e-05 2.032e-05 1.843e-04 -1.000 4.188e-04 11.234 15.488 13.278 11.722 11.016 10.704 10.603
0.00039019 -1.60000 10.10037 0.1400000006 1.4384526719    0.140 -2.403  3.5697  5.218    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.27e-16      0.00 7.408e-01 2.588e-01 7.531e-05 2.032e-05 1.843e-04 -1.000 4.188e-04 10.777 14.718 12.605 11.146 10.552 10.267 10.171
0.00039019 -1.60000 10.10037 0.1599999964 1.5372931554    0.160 -2.260  3.5798  5.173    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.48e-16      0.00 7.394e-01 2.602e-01 7.531e-05 2.032e-05 1.843e-04 -1.000 4.188e-04 10.419 14.156 12.116 10.727 10.188 9.920 9.828
0.00039019 -1.60000 10.10037 0.1619748622 1.5461764876    0.162 -2.247  3.5805  5.169    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -4.6e-16      0.00 7.393e-01 2.602e-01 7.531e-05 2.032e-05 1.843e-04 -1.000 4.188e-04 10.389 14.110 12.076 10.693 10.157 9.890 9.798
0.00039019 -1.60000 10.10037 0.2000000179 1.6938791367    0.200 -2.038  3.5927  5.100    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.25e-16      0.00 7.383e-01 2.613e-01 7.531e-05 2.032e-05 1.843e-04 -1.000 4.188e-04 9.865 13.327 11.401 10.112 9.628 9.380 9.294
0.00039019 -1.60000 10.10037 0.2500000000 1.8403257998    0.250 -1.835  3.6038  5.038    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.83e-16      0.00 7.384e-01 2.612e-01 7.530e-05 2.032e-05 1.843e-04 -1.000 4.188e-04 9.358 12.605 10.767 9.560 9.115 8.884 8.803
0.00039019 -1.60000 10.10037 0.3000000417 1.9529140366    0.300 -1.681  3.6125  4.997    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.25e-15      0.00 7.386e-01 2.610e-01 7.529e-05 2.032e-05 1.843e-04 -1.000 4.188e-04 8.972 12.059 10.286 9.142 8.723 8.505 8.429
0.00039019 -1.60000 10.10037 0.3029646873 1.9588132928    0.303 -1.673  3.6129  4.996    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.54e-15      0.00 7.385e-01 2.610e-01 7.528e-05 2.032e-05 1.843e-04 -1.000 4.189e-04 8.952 12.031 10.261 9.120 8.703 8.485 8.410
0.00039019 -1.60000 10.10037 0.3499999940 2.0434174644    0.350 -1.555  3.6201  4.969    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.94e-15      0.00 7.385e-01 2.611e-01 7.526e-05 2.032e-05 1.843e-04 -1.000 4.188e-04 8.658 11.615 9.893 8.801 8.404 8.198 8.126
0.00039019 -1.60000 10.10037 0.4000000060 2.1185024399    0.400 -1.415  3.6309  4.931    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.62e-15      0.00 7.503e-01 2.493e-01 7.531e-05 2.032e-05 1.843e-04 -1.000 4.188e-04 8.308 11.086 9.435 8.417 8.050 7.860 7.794
0.00039019 -1.60000 10.10037 0.4500000179 2.1822809362    0.450 -1.244  3.6490  4.883    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.86e-15      0.00 7.505e-01 2.491e-01 7.531e-05 2.032e-05 1.843e-04 -1.000 4.188e-04 7.881 10.377 8.842 7.938 7.618 7.454 7.397
0.00039019 -1.60000 10.10037 0.4686402082 2.2037418935    0.468 -1.170  3.6583  4.864    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.58e-15      0.00 7.505e-01 2.491e-01 7.531e-05 2.032e-05 1.843e-04 -1.000 4.188e-04 7.696 10.047 8.578 7.729 7.431 7.281 7.229
0.00039019 -1.60000 10.10037 0.5000000000 2.2374541529    0.500 -1.052  3.6733  4.834    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.03e-15      0.00 7.505e-01 2.491e-01 7.531e-05 2.032e-05 1.843e-04 -1.000 4.188e-04 7.401 9.511 8.162 7.400 7.136 7.007 6.963
0.00039019 -1.60000 10.10037 0.5500000715 2.2836583126    0.550 -0.837  3.6973  4.756    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.03e-14      0.00 7.865e-01 2.131e-01 6.512e-05 1.758e-05 1.595e-04 -1.000 3.336e-04 6.863 8.599 7.465 6.822 6.605 6.507 6.475
0.00039019 -1.60000 10.10037 0.6000000238 2.3211213258    0.600 -0.624  3.7250  4.692    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.74e-14      0.00 7.983e-01 2.014e-01 6.200e-05 1.675e-05 1.521e-04 -1.000 3.353e-04 6.330 7.709 6.797 6.268 6.097 6.031 6.014
0.00039019 -1.60000 10.10037 0.6017846465 2.3223267641    0.601 -0.616  3.7261  4.690    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -1.77e-14      0.00 7.988e-01 2.009e-01 6.187e-05 1.671e-05 1.518e-04 -1.000 3.363e-04 6.310 7.676 6.773 6.248 6.078 6.014 5.997
0.00039019 -1.60000 10.10037 0.6127552390 2.3295598982    0.612 -0.567  3.7330  4.676    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1    -2e-14      0.00 8.018e-01 1.978e-01 6.107e-05 1.650e-05 1.498e-04 -1.000 3.427e-04 6.187 7.478 6.623 6.124 5.965 5.908 5.895
0.00039019 -1.60000 10.10037 0.6233680844 2.3362792736    0.623 -0.519  3.7395  4.661    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.25e-14      0.00 8.049e-01 1.947e-01 6.026e-05 1.628e-05 1.479e-04 -1.000 3.443e-04 6.067 7.291 6.479 6.004 5.855 5.805 5.795
0.00039019 -1.60000 10.10037 0.6332306266 2.3422919692    0.633 -0.474  3.7455  4.647    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -3.19e-19      0.00 8.080e-01 1.917e-01 5.948e-05 1.608e-05 1.460e-04 -1.000 3.417e-04 5.955 7.124 6.347 5.894 5.755 5.711 5.703
0.00039019 -1.60000 10.10037 0.6423968673 2.3476902246    0.642 -0.432  3.7509  4.633    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -1.12e-16      0.00 8.109e-01 1.888e-01 5.871e-05 1.587e-05 1.442e-04 -1.000 3.308e-04 5.850 6.969 6.225 5.791 5.661 5.622 5.617
0.00039019 -1.60000 10.10037 0.6499999762 2.3520353107    0.650 -0.397  3.7553  4.621    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -3.05e-14      0.00 8.134e-01 1.863e-01 5.806e-05 1.570e-05 1.427e-04 -1.000 3.455e-04 5.762 6.842 6.123 5.706 5.583 5.550 5.546
0.00039019 -1.60000 10.10037 0.6609601974 2.3580970965    0.661 -0.345  3.7613  4.600    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -3.49e-14      0.00 8.179e-01 1.817e-01 5.688e-05 1.539e-05 1.399e-04 -1.000 3.417e-04 5.633 6.662 5.976 5.582 5.468 5.441 5.440
0.00039019 -1.60000 10.10037 0.6718962193 2.3639193796    0.672 -0.292  3.7671  4.578    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -3.54e-14      0.00 8.228e-01 1.769e-01 5.563e-05 1.506e-05 1.368e-04 -1.000 3.251e-04 5.501 6.487 5.829 5.456 5.351 5.330 5.331
0.00039019 -1.60000 10.10037 0.6823232770 2.3692712824    0.682 -0.241  3.7725  4.554    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -2.03e-14      0.00 8.277e-01 1.720e-01 5.436e-05 1.472e-05 1.338e-04 -1.000 2.788e-04 5.371 6.319 5.686 5.333 5.236 5.220 5.223
0.00039019 -1.60000 10.10037 0.6920378804 2.3740909738    0.692 -0.191  3.7774  4.530    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -1.59e-16      0.00 8.326e-01 1.671e-01 5.311e-05 1.438e-05 1.308e-04 -1.000 2.784e-04 5.246 6.161 5.549 5.214 5.125 5.113 5.118
0.00039019 -1.60000 10.10037 0.6999999881 2.3779266974    0.700 -0.148  3.7814  4.509    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -5.92e-14      0.00 8.368e-01 1.629e-01 5.204e-05 1.410e-05 1.283e-04 -1.000 2.729e-04 5.140 6.029 5.433 5.112 5.030 5.022 5.028
0.00039019 -1.60000 10.10037 0.7025381923 2.3791284727    0.702 -0.134  3.7826  4.501    1  0.000  0.540     0.00     0.00     0.00     0.00     0.00 -1 -6.15e-14      0.00 8.383e-01 1.614e-01 5.161e-05 1.399e-05 1.273e-04 -1.000 2.715e-04 5.106 5.988 5.396 5.079 4.999 4.992 4.999
0.00039019 -1.60000 10.10037 0.7108888030 2.3830127243    0.710 -0.087  3.7866  4.475    1  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -7.03e-14      0.00 8.432e-01 1.565e-01 5.022e-05 1.365e-05 1.243e-04 -1.000 2.669e-04 4.987 5.848 5.267 4.965 4.891 4.888 4.897
0.00039019 -1.60000 10.10037 0.7191337347 2.3867462178    0.719 -0.037  3.7904  4.445    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -8.1e-14      0.00 8.479e-01 1.518e-01 4.892e-05 1.333e-05 1.215e-04 -1.000 2.844e-04 4.863 5.703 5.134 4.846 4.778 4.779 4.788
0.00039019 -1.60000 10.10037 0.7262149453 2.3898750507    0.726  0.008  3.7935  4.417    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -9.23e-14      0.00 8.517e-01 1.480e-01 4.788e-05 1.308e-05 1.193e-04 -1.000 2.800e-04 4.751 5.575 5.015 4.738 4.675 4.679 4.689
0.00039019 -1.60000 10.10037 0.7330749035 2.3928399280    0.733  0.053  3.7964  4.387    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -4.65e-16      0.00 8.552e-01 1.446e-01 4.694e-05 1.285e-05 1.173e-04 -1.000 2.721e-04 4.636 5.446 4.893 4.626 4.568 4.575 4.586
0.00039019 -1.60000 10.10037 0.7399352193 2.3957418220    0.739  0.102  3.7992  4.354    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -5.76e-17      0.00 8.584e-01 1.413e-01 4.609e-05 1.265e-05 1.155e-04 -1.000 2.746e-04 4.515 5.311 4.764 4.508 4.454 4.464 4.476
0.00039019 -1.60000 10.10037 0.7478619814 2.3990186945    0.747  0.162  3.8021  4.309    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -2.89e-14      0.00 8.618e-01 1.379e-01 4.522e-05 1.244e-05 1.136e-04 -1.000 2.601e-04 4.364 5.146 4.604 4.359 4.310 4.323 4.336
0.00039019 -1.60000 10.10037 0.7500000000 2.3998889087    0.749  0.179  3.8028  4.297    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.55e-13      0.00 8.627e-01 1.370e-01 4.500e-05 1.238e-05 1.132e-04 -1.000 2.504e-04 4.321 5.101 4.560 4.317 4.270 4.283 4.296
0.00039019 -1.60000 10.10037 0.7510674000 2.4003212291    0.750  0.188  3.8032  4.290    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.59e-13      0.00 8.629e-01 1.368e-01 4.497e-05 1.238e-05 1.131e-04 -1.000 2.459e-04 4.300 5.078 4.537 4.296 4.249 4.263 4.276
0.00039019 -1.60000 10.10037 0.7569842935 2.4026922948    0.756  0.239  3.8051  4.250    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -1.86e-13      0.00 8.640e-01 1.357e-01 4.483e-05 1.235e-05 1.129e-04 -1.000 2.514e-04 4.173 4.942 4.404 4.171 4.127 4.142 4.156
0.00039019 -1.60000 10.10037 0.7624959946 2.4048629605    0.762  0.289  3.8065  4.209    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.18e-13      0.00 8.637e-01 1.361e-01 4.505e-05 1.241e-05 1.135e-04 -1.000 2.621e-04 4.047 4.810 4.273 4.046 4.004 4.021 4.035
0.00039019 -1.60000 10.10037 0.7662720680 2.4063293752    0.765  0.326  3.8071  4.176    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.47e-13      0.00 8.631e-01 1.366e-01 4.527e-05 1.247e-05 1.140e-04 -1.000 2.701e-04 3.956 4.715 4.179 3.954 3.914 3.931 3.946
0.00039019 -1.60000 10.10037 0.7676170468 2.4068476839    0.767  0.340  3.8070  4.163    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.59e-13      0.00 8.629e-01 1.369e-01 4.536e-05 1.249e-05 1.143e-04 -1.000 2.720e-04 3.920 4.679 4.143 3.918 3.878 3.895 3.909
