# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    Ymag
0.00069308 -1.35000 10.00000 0.0900000036 1.0816895926    0.090 -3.198  3.4661  5.406    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.27e-17      0.00 7.478e-01 2.515e-01 1.323e-04 3.568e-05 3.236e-04 -1.000 7.356e-04 12.764 17.947 16.454 14.558 12.729 12.126 12.010
0.00069308 -1.35000 10.00000 0.0983752459 1.1573891464    0.098 -2.968  3.4989  5.346    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.17e-17      0.00 7.466e-01 2.526e-01 1.323e-04 3.568e-05 3.236e-04 -1.000 7.356e-04 12.189 17.221 15.192 13.385 12.069 11.601 11.486
0.00069308 -1.35000 10.00000 0.1000000015 1.1711064122    0.100 -2.925  3.5049  5.335    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.02e-16      0.00 7.464e-01 2.529e-01 1.323e-04 3.568e-05 3.236e-04 -1.000 7.356e-04 12.083 17.059 14.970 13.187 11.952 11.504 11.390
0.00069308 -1.35000 10.00000 0.1200000048 1.3193154741    0.120 -2.641  3.5368  5.257    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.95e-16      0.00 7.444e-01 2.549e-01 1.323e-04 3.568e-05 3.236e-04 -1.000 7.356e-04 11.372 15.913 13.693 12.061 11.189 10.832 10.725
0.00069308 -1.35000 10.00000 0.1400000006 1.4384526719    0.140 -2.460  3.5526  5.206    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.91e-16      0.00 7.429e-01 2.564e-01 1.323e-04 3.568e-05 3.236e-04 -1.000 7.356e-04 10.919 15.181 12.998 11.451 10.718 10.396 10.294
0.00069308 -1.35000 10.00000 0.1599999964 1.5372931554    0.160 -2.320  3.5629  5.166    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.93e-16      0.00 7.417e-01 2.576e-01 1.323e-04 3.568e-05 3.236e-04 -1.000 7.355e-04 10.570 14.634 12.501 11.013 10.359 10.058 9.959
0.00069308 -1.35000 10.00000 0.2000000179 1.6938791367    0.200 -2.100  3.5766  5.098    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -6.3e-16      0.00 7.404e-01 2.589e-01 1.323e-04 3.568e-05 3.236e-04 -1.000 7.356e-04 10.021 13.817 11.770 10.366 9.799 9.523 9.430
0.00069308 -1.35000 10.00000 0.2500000000 1.8403257998    0.250 -1.895  3.5878  5.035    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.26e-16      0.00 7.401e-01 2.592e-01 1.323e-04 3.568e-05 3.236e-04 -1.000 7.356e-04 9.508 13.084 11.119 9.791 9.280 9.022 8.933
0.00069308 -1.35000 10.00000 0.3000000417 1.9529140366    0.300 -1.738  3.5963  4.990    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.34e-15      0.00 7.402e-01 2.590e-01 1.322e-04 3.569e-05 3.236e-04 -1.000 7.356e-04 9.115 12.533 10.627 9.358 8.881 8.636 8.552
0.00069308 -1.35000 10.00000 0.3499999940 2.0434174644    0.350 -1.611  3.6035  4.959    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.73e-15      0.00 7.441e-01 2.551e-01 1.322e-04 3.568e-05 3.236e-04 -1.000 7.355e-04 8.797 12.090 10.230 9.010 8.557 8.325 8.244
0.00069308 -1.35000 10.00000 0.4000000060 2.1185024399    0.400 -1.466  3.6145  4.916    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.37e-15      0.00 7.496e-01 2.496e-01 1.323e-04 3.568e-05 3.236e-04 -1.000 7.356e-04 8.435 11.546 9.752 8.606 8.188 7.972 7.897
0.00069308 -1.35000 10.00000 0.4500000179 2.1822809362    0.450 -1.292  3.6323  4.865    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.53e-15      0.00 7.497e-01 2.496e-01 1.323e-04 3.568e-05 3.236e-04 -1.000 7.355e-04 8.001 10.837 9.140 8.113 7.748 7.559 7.492
0.00069308 -1.35000 10.00000 0.5000000000 2.2374541529    0.500 -1.096  3.6590  4.821    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.54e-15      0.00 7.497e-01 2.496e-01 1.323e-04 3.568e-05 3.236e-04 -1.000 7.355e-04 7.510 9.944 8.403 7.543 7.250 7.101 7.047
0.00069308 -1.35000 10.00000 0.5500000715 2.2836583126    0.550 -0.885  3.6864  4.761    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -9.18e-15      0.00 7.785e-01 2.208e-01 1.180e-04 3.186e-05 2.891e-04 -1.000 6.876e-04 6.983 8.961 7.656 6.955 6.723 6.613 6.574
0.00069308 -1.35000 10.00000 0.6000000238 2.3211213258    0.600 -0.686  3.7134  4.707    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.48e-14      0.00 7.870e-01 2.123e-01 1.142e-04 3.082e-05 2.798e-04 -1.000 6.479e-04 6.485 8.063 7.000 6.422 6.237 6.159 6.135
0.00069308 -1.35000 10.00000 0.6035836339 2.3235336122    0.603 -0.671  3.7156  4.704    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.53e-14      0.00 7.877e-01 2.116e-01 1.138e-04 3.074e-05 2.790e-04 -1.000 6.641e-04 6.448 7.998 6.953 6.384 6.202 6.127 6.104
0.00069308 -1.35000 10.00000 0.6172668934 2.3324488626    0.617 -0.615  3.7238  4.691    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.75e-14      0.00 7.904e-01 2.090e-01 1.126e-04 3.042e-05 2.761e-04 -1.000 6.224e-04 6.308 7.753 6.775 6.238 6.070 6.004 5.986
0.00069308 -1.35000 10.00000 0.6332253218 2.3422887930    0.633 -0.550  3.7334  4.675    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -2.05e-14      0.00 7.936e-01 2.057e-01 1.111e-04 3.002e-05 2.725e-04 -1.000 6.542e-04 6.144 7.479 6.572 6.072 5.918 5.863 5.849
0.00069308 -1.35000 10.00000 0.6479670405 2.3508849944    0.648 -0.489  3.7421  4.659    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.37e-14      0.00 7.968e-01 2.026e-01 1.096e-04 2.963e-05 2.691e-04 -1.000 5.908e-04 5.993 7.236 6.390 5.920 5.779 5.733 5.724
0.00069308 -1.35000 10.00000 0.6499999762 2.3520353107    0.650 -0.481  3.7433  4.657    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.41e-14      0.00 7.972e-01 2.021e-01 1.095e-04 2.958e-05 2.686e-04 -1.000 6.376e-04 5.972 7.203 6.365 5.900 5.760 5.716 5.706
0.00069308 -1.35000 10.00000 0.6535214186 2.3540084218    0.653 -0.466  3.7452  4.652    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1  -2.5e-14      0.00 7.982e-01 2.012e-01 1.090e-04 2.947e-05 2.676e-04 -1.000 6.232e-04 5.936 7.148 6.322 5.864 5.728 5.685 5.677
0.00069308 -1.35000 10.00000 0.6691163182 2.3624601122    0.669 -0.402  3.7535  4.631    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.94e-14      0.00 8.025e-01 1.970e-01 1.071e-04 2.896e-05 2.630e-04 -1.000 5.939e-04 5.775 6.907 6.134 5.707 5.583 5.550 5.545
0.00069308 -1.35000 10.00000 0.6836320162 2.3699297712    0.683 -0.341  3.7609  4.610    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -3.43e-14      0.00 8.068e-01 1.927e-01 1.052e-04 2.845e-05 2.585e-04 -1.000 5.884e-04 5.623 6.687 5.959 5.561 5.449 5.423 5.422
0.00069308 -1.35000 10.00000 0.6974123716 2.3766911656    0.697 -0.283  3.7678  4.588    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -3.98e-14      0.00 8.111e-01 1.883e-01 1.033e-04 2.794e-05 2.538e-04 -1.000 5.885e-04 5.478 6.487 5.795 5.422 5.321 5.302 5.303
0.00069308 -1.35000 10.00000 0.6999999881 2.3779266974    0.700 -0.272  3.7690  4.583    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -4.09e-14      0.00 8.120e-01 1.874e-01 1.029e-04 2.784e-05 2.529e-04 -1.000 5.884e-04 5.450 6.449 5.764 5.396 5.297 5.279 5.280
0.00069308 -1.35000 10.00000 0.7094694972 2.3823599545    0.709 -0.231  3.7735  4.566    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -4.56e-14      0.00 8.159e-01 1.835e-01 1.009e-04 2.736e-05 2.488e-04 -1.000 5.848e-04 5.348 6.313 5.650 5.298 5.206 5.192 5.196
0.00069308 -1.35000 10.00000 0.7191397548 2.3867489079    0.719 -0.188  3.7779  4.547    1  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1  -5.1e-14      0.00 8.203e-01 1.792e-01 9.871e-05 2.685e-05 2.442e-04 -1.000 5.618e-04 5.241 6.174 5.533 5.196 5.111 5.102 5.107
0.00069308 -1.35000 10.00000 0.7283201218 2.3907917411    0.728 -0.147  3.7819  4.527    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -5.7e-14      0.00 8.246e-01 1.749e-01 9.658e-05 2.633e-05 2.397e-04 -1.000 5.085e-04 5.138 6.044 5.420 5.098 5.019 5.014 5.020
0.00069308 -1.35000 10.00000 0.7406488061 2.3960401195    0.740 -0.090  3.7872  4.498    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -6.67e-14      0.00 8.306e-01 1.689e-01 9.367e-05 2.562e-05 2.334e-04 -1.000 4.917e-04 4.995 5.870 5.265 4.962 4.891 4.891 4.899
0.00069308 -1.35000 10.00000 0.7500000000 2.3998889087    0.750 -0.045  3.7910  4.474    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -7.56e-14      0.00 8.353e-01 1.643e-01 9.138e-05 2.507e-05 2.285e-04 -1.000 4.885e-04 4.883 5.736 5.144 4.854 4.789 4.793 4.802
0.00069308 -1.35000 10.00000 0.7566338778 2.4025530610    0.756 -0.013  3.7935  4.455    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -8.28e-14      0.00 8.380e-01 1.615e-01 9.021e-05 2.475e-05 2.257e-04 -1.000 4.935e-04 4.801 5.642 5.056 4.776 4.714 4.720 4.731
0.00069308 -1.35000 10.00000 0.7683302164 2.4071216685    0.768  0.048  3.7978  4.419    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -9.83e-14      0.00 8.425e-01 1.570e-01 8.833e-05 2.426e-05 2.214e-04 -1.000 4.902e-04 4.651 5.468 4.895 4.630 4.576 4.586 4.598
0.00069308 -1.35000 10.00000 0.7791867852 2.4112214135    0.779  0.107  3.8017  4.381    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.17e-13      0.00 8.463e-01 1.532e-01 8.681e-05 2.386e-05 2.179e-04 -1.000 4.884e-04 4.503 5.300 4.736 4.486 4.438 4.452 4.465
0.00069308 -1.35000 10.00000 0.7888531685 2.4147627094    0.788  0.164  3.8051  4.343    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.38e-13      0.00 8.494e-01 1.501e-01 8.568e-05 2.356e-05 2.153e-04 -1.000 4.884e-04 4.361 5.143 4.586 4.348 4.305 4.322 4.336
0.00069308 -1.35000 10.00000 0.7977594137 2.4179383228    0.797  0.219  3.8080  4.304    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.63e-13      0.00 8.518e-01 1.477e-01 8.484e-05 2.334e-05 2.134e-04 -1.000 4.884e-04 4.222 4.991 4.439 4.211 4.174 4.193 4.208
0.00069308 -1.35000 10.00000 0.8000000119 2.4187244405    0.799  0.234  3.8086  4.293    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.71e-13      0.00 8.524e-01 1.471e-01 8.465e-05 2.329e-05 2.129e-04 -1.000 4.884e-04 4.186 4.951 4.400 4.175 4.138 4.159 4.174
0.00069308 -1.35000 10.00000 0.8050807118 2.4204883851    0.804  0.267  3.8102  4.269    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.89e-13      0.00 8.525e-01 1.470e-01 8.478e-05 2.334e-05 2.134e-04 -1.000 4.914e-04 4.102 4.860 4.312 4.093 4.059 4.081 4.096
0.00069308 -1.35000 10.00000 0.8142735362 2.4236157538    0.813  0.331  3.8125  4.219    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1  -2.3e-13      0.00 8.520e-01 1.475e-01 8.534e-05 2.349e-05 2.149e-04 -1.000 5.339e-04 3.941 4.689 4.144 3.933 3.904 3.928 3.944
0.00069308 -1.35000 10.00000 0.8214765787 2.4260100415    0.820  0.386  3.8136  4.172    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.76e-13      0.00 8.502e-01 1.492e-01 8.636e-05 2.378e-05 2.174e-04 -1.000 5.413e-04 3.804 4.547 4.002 3.796 3.769 3.794 3.810
0.00069308 -1.35000 10.00000 0.8216971755 2.4260826063    0.820  0.388  3.8136  4.171    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.77e-13      0.00 8.502e-01 1.493e-01 8.639e-05 2.379e-05 2.175e-04 -1.000 5.413e-04 3.800 4.542 3.997 3.792 3.764 3.790 3.806
0.00069308 -1.35000 10.00000 0.8238866329 2.4268004009    0.823  0.407  3.8135  4.153    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.95e-13      0.00 8.496e-01 1.499e-01 8.673e-05 2.388e-05 2.184e-04 -1.000 5.413e-04 3.753 4.496 3.950 3.745 3.717 3.742 3.759
0.00069308 -1.35000 10.00000 0.8301309347 2.4288236444    0.829  0.463  3.8122  4.094    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -3.56e-13      0.00 8.479e-01 1.516e-01 8.768e-05 2.414e-05 2.208e-04 -1.000 5.414e-04 3.612 4.358 3.809 3.602 3.573 3.596 3.612
0.00069308 -1.35000 10.00000 0.8353618383 2.4304917845    0.834  0.517  3.8090  4.030    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -4.33e-13      0.00 8.465e-01 1.530e-01 8.847e-05 2.436e-05 2.228e-04 -1.000 5.413e-04 3.478 4.234 3.680 3.463 3.429 3.450 3.465
0.00069308 -1.35000 10.00000 0.8362488151 2.4307722634    0.835  0.527  3.8082  4.017    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -4.52e-13      0.00 8.462e-01 1.532e-01 8.861e-05 2.440e-05 2.231e-04 -1.000 5.413e-04 3.453 4.212 3.657 3.437 3.403 3.422 3.437
0.00069308 -1.35000 10.00000 0.8378471136 2.4312759523    0.836  0.547  3.8057  3.988    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -4.88e-13      0.00 8.458e-01 1.536e-01 8.885e-05 2.447e-05 2.237e-04 -1.000 5.413e-04 3.403 4.172 3.611 3.384 3.346 3.364 3.377
0.00069308 -1.35000 10.00000 0.8409750462 2.4322553232    0.839  0.589  3.7989  3.920    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -5.79e-13      0.00 8.450e-01 1.545e-01 8.932e-05 2.460e-05 2.249e-04 -1.000 5.413e-04 3.297 4.093 3.519 3.271 3.223 3.234 3.245
