# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    Ymag
0.00097797 -1.20000 10.07188 0.0900000036 1.0816895926    0.090 -3.211  3.4574  5.385    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.24e-17      0.00 7.467e-01 2.523e-01 1.769e-04 4.773e-05 4.329e-04 -1.000 9.840e-04 12.797 18.014 16.731 14.863 12.854 12.183 12.056
0.00097797 -1.20000 10.07188 0.1000000015 1.1711064122    0.100 -2.955  3.4940  5.321    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.65e-17      0.00 7.453e-01 2.537e-01 1.769e-04 4.773e-05 4.329e-04 -1.000 9.839e-04 12.157 17.220 15.275 13.481 12.081 11.580 11.461
0.00097797 -1.20000 10.07188 0.1199999973 1.3193154249    0.120 -2.671  3.5267  5.247    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.84e-16      0.00 7.431e-01 2.559e-01 1.769e-04 4.773e-05 4.329e-04 -1.000 9.839e-04 11.447 16.127 13.940 12.277 11.295 10.906 10.794
0.00097797 -1.20000 10.07188 0.1400000006 1.4384526719    0.140 -2.489  3.5429  5.197    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.75e-16      0.00 7.414e-01 2.576e-01 1.769e-04 4.773e-05 4.329e-04 -1.000 9.840e-04 10.993 15.407 13.220 11.637 10.814 10.466 10.360
0.00097797 -1.20000 10.07188 0.1599999964 1.5372931554    0.160 -2.349  3.5533  5.157    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.71e-16      0.00 7.401e-01 2.589e-01 1.769e-04 4.773e-05 4.329e-04 -1.000 9.838e-04 10.643 14.872 12.714 11.185 10.450 10.126 10.023
0.00097797 -1.20000 10.07188 0.2000000179 1.6938791367    0.200 -2.128  3.5674  5.089    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.93e-16      0.00 7.387e-01 2.603e-01 1.769e-04 4.773e-05 4.329e-04 -1.000 9.840e-04 10.090 14.054 11.963 10.510 9.882 9.587 9.489
0.00097797 -1.20000 10.07188 0.2500000000 1.8403257998    0.250 -1.924  3.5786  5.026    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.24e-17      0.00 7.385e-01 2.605e-01 1.769e-04 4.773e-05 4.329e-04 -1.000 9.840e-04 9.579 13.337 11.309 9.921 9.360 9.086 8.993
0.00097797 -1.20000 10.07188 0.3000000417 1.9529140366    0.300 -1.767  3.5871  4.982    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.46e-18      0.00 7.387e-01 2.603e-01 1.769e-04 4.774e-05 4.329e-04 -1.000 9.839e-04 9.187 12.787 10.816 9.482 8.962 8.702 8.613
0.00097797 -1.20000 10.07188 0.3499999940 2.0434174644    0.350 -1.639  3.5943  4.950    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.63e-15      0.00 7.478e-01 2.512e-01 1.769e-04 4.773e-05 4.329e-04 -1.000 9.840e-04 8.867 12.341 10.414 9.126 8.637 8.388 8.302
0.00097797 -1.20000 10.07188 0.4000000060 2.1185024399    0.400 -1.489  3.6054  4.902    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.28e-15      0.00 7.489e-01 2.501e-01 1.769e-04 4.773e-05 4.329e-04 -1.000 9.840e-04 8.492 11.783 9.918 8.703 8.253 8.022 7.942
