# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    Ymag
0.00049103 -1.50000 10.03342 0.0900000036 1.0816895926    0.090 -3.184  3.4748  5.428    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.31e-17      0.00 7.483e-01 2.513e-01 8.884e-05 2.397e-05 2.174e-04 -1.000 4.941e-04 12.730 17.881 16.203 14.287 12.619 12.075 11.966
0.00049103 -1.50000 10.03342 0.0985011458 1.1584625734    0.098 -2.936  3.5102  5.360    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.71e-17      0.00 7.469e-01 2.526e-01 8.884e-05 2.397e-05 2.174e-04 -1.000 4.940e-04 12.109 17.047 14.885 13.099 11.943 11.523 11.413
0.00049103 -1.50000 10.03342 0.1000000015 1.1711064122    0.100 -2.894  3.5161  5.349    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.07e-16      0.00 7.466e-01 2.529e-01 8.884e-05 2.397e-05 2.174e-04 -1.000 4.940e-04 12.006 16.873 14.675 12.916 11.833 11.429 11.319
0.00049103 -1.50000 10.03342 0.1088397205 1.2409727891    0.109 -2.762  3.5306  5.311    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.46e-16      0.00 7.455e-01 2.540e-01 8.884e-05 2.397e-05 2.174e-04 -1.000 4.941e-04 11.674 16.341 14.092 12.409 11.485 11.118 11.011
0.00049103 -1.50000 10.03342 0.1199999973 1.3193154249    0.120 -2.609  3.5473  5.267    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.08e-16      0.00 7.442e-01 2.553e-01 8.884e-05 2.397e-05 2.174e-04 -1.000 4.942e-04 11.292 15.672 13.446 11.856 11.086 10.757 10.653
0.00049103 -1.50000 10.03342 0.1236188412 1.3427087634    0.124 -2.574  3.5503  5.257    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.25e-16      0.00 7.439e-01 2.556e-01 8.884e-05 2.397e-05 2.174e-04 -1.000 4.941e-04 11.204 15.531 13.314 11.740 10.996 10.673 10.570
0.00049103 -1.50000 10.03342 0.1400000006 1.4384526719    0.140 -2.428  3.5626  5.214    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.11e-16      0.00 7.425e-01 2.570e-01 8.884e-05 2.397e-05 2.174e-04 -1.000 4.941e-04 10.839 14.922 12.770 11.271 10.621 10.322 10.224
0.00049103 -1.50000 10.03342 0.1599999964 1.5372931554    0.160 -2.286  3.5728  5.172    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.22e-16      0.00 7.412e-01 2.583e-01 8.884e-05 2.397e-05 2.174e-04 -1.000 4.942e-04 10.486 14.361 12.278 10.844 10.262 9.981 9.886
0.00049103 -1.50000 10.03342 0.2000000179 1.6938791367    0.200 -2.066  3.5861  5.101    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -6.8e-16      0.00 7.400e-01 2.595e-01 8.884e-05 2.397e-05 2.174e-04 -1.000 4.941e-04 9.934 13.537 11.557 10.217 9.703 9.443 9.354
0.00049103 -1.50000 10.03342 0.2500000000 1.8403257998    0.250 -1.861  3.5972  5.038    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.05e-15      0.00 7.399e-01 2.596e-01 8.883e-05 2.397e-05 2.174e-04 -1.000 4.941e-04 9.422 12.805 10.913 9.654 9.185 8.943 8.859
