# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    Ymag
0.00021956 -1.85000 10.06446 0.0900000036 1.0816895926    0.090 -3.200  3.4864  5.490    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.76e-17      0.00 7.484e-01 2.513e-01 4.145e-05 1.118e-05 1.014e-04 -1.000 2.306e-04 12.769 17.855 15.899 13.971 12.532 12.068 11.969
0.00021956 -1.85000 10.06446 0.0918591917 1.0992643295    0.092 -3.127  3.4971  5.468    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.71e-17      0.00 7.480e-01 2.518e-01 4.145e-05 1.118e-05 1.014e-04 -1.000 2.306e-04 12.587 17.632 15.527 13.644 12.350 11.917 11.815
0.00021956 -1.85000 10.06446 0.1000000015 1.1711064122    0.100 -2.826  3.5414  5.381    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.21e-16      0.00 7.459e-01 2.539e-01 4.145e-05 1.118e-05 1.014e-04 -1.000 2.305e-04 11.835 16.363 14.059 12.405 11.598 11.265 11.162
0.00021956 -1.85000 10.06446 0.1166922525 1.2971164075    0.117 -2.577  3.5675  5.304    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.17e-16      0.00 7.433e-01 2.565e-01 4.145e-05 1.118e-05 1.014e-04 -1.000 2.306e-04 11.213 15.208 13.054 11.572 10.973 10.687 10.591
0.00021956 -1.85000 10.06446 0.1199999973 1.3193154249    0.120 -2.532  3.5722  5.290    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.42e-16      0.00 7.428e-01 2.570e-01 4.145e-05 1.118e-05 1.014e-04 -1.000 2.306e-04 11.100 14.992 12.877 11.430 10.859 10.581 10.486
0.00021956 -1.85000 10.06446 0.1399999857 1.4384525915    0.140 -2.348  3.5870  5.232    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.65e-16      0.00 7.407e-01 2.591e-01 4.145e-05 1.119e-05 1.014e-04 -1.000 2.306e-04 10.640 14.206 12.227 10.896 10.396 10.141 10.052
0.00021956 -1.85000 10.06446 0.1429525465 1.4541632172    0.143 -2.326  3.5885  5.225    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.84e-16      0.00 7.404e-01 2.593e-01 4.145e-05 1.119e-05 1.014e-04 -1.000 2.306e-04 10.584 14.116 12.152 10.833 10.340 10.087 9.999
0.00021956 -1.85000 10.06446 0.1599999964 1.5372931554    0.160 -2.204  3.5966  5.185    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.02e-16      0.00 7.393e-01 2.605e-01 4.145e-05 1.119e-05 1.014e-04 -1.000 2.306e-04 10.281 13.640 11.751 10.498 10.033 9.793 9.709
0.00021956 -1.85000 10.06446 0.2000000179 1.6938791367    0.200 -1.984  3.6088  5.110    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.12e-16      0.00 7.384e-01 2.614e-01 4.145e-05 1.119e-05 1.014e-04 -1.000 2.306e-04 9.729 12.841 11.062 9.903 9.477 9.255 9.177
0.00021956 -1.85000 10.06446 0.2500000000 1.8403257998    0.250 -1.782  3.6198  5.049    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.24e-15      0.00 7.386e-01 2.612e-01 4.145e-05 1.119e-05 1.014e-04 -1.000 2.305e-04 9.225 12.131 10.442 9.363 8.967 8.761 8.690
0.00021956 -1.85000 10.06446 0.3000000417 1.9529140366    0.300 -1.627  3.6289  5.010    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.69e-15      0.00 7.387e-01 2.611e-01 4.144e-05 1.119e-05 1.014e-04 -1.000 2.306e-04 8.838 11.583 9.965 8.948 8.577 8.384 8.317
0.00021956 -1.85000 10.06446 0.3456535041 2.0362356368    0.346 -1.510  3.6364  4.985    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -2.13e-15      0.00 7.385e-01 2.613e-01 4.142e-05 1.119e-05 1.014e-04 -1.000 2.305e-04 8.546 11.166 9.603 8.635 8.282 8.101 8.038
