# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    Ymag
0.0010968 -1.15000 10.09342 0.0900000036 1.0816895926    0.090 -3.217  3.4542  5.378    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -4.6e-17      0.00 7.462e-01 2.527e-01 2.038e-04 5.498e-05 4.986e-04 -1.000 1.133e-03 12.813 18.037 16.830 14.981 12.904 12.206 12.070
0.0010968 -1.15000 10.09342 0.0931004658 1.1107425901    0.093 -3.136  3.4657  5.358    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -5.6e-17      0.00 7.458e-01 2.531e-01 2.038e-04 5.498e-05 4.986e-04 -1.000 1.133e-03 12.610 17.809 16.357 14.517 12.649 12.012 11.881
0.0010968 -1.15000 10.09342 0.1000000015 1.1711064122    0.100 -2.966  3.4900  5.315    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.47e-17      0.00 7.448e-01 2.541e-01 2.038e-04 5.498e-05 4.986e-04 -1.000 1.133e-03 12.184 17.270 15.384 13.594 12.130 11.607 11.483
0.0010968 -1.15000 10.09342 0.1199999899 1.3193153758    0.120 -2.682  3.5228  5.243    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.8e-16      0.00 7.425e-01 2.564e-01 2.038e-04 5.498e-05 4.987e-04 -1.000 1.133e-03 11.476 16.196 14.032 12.364 11.336 10.932 10.817
0.0010968 -1.15000 10.09342 0.1400000006 1.4384526719    0.140 -2.500  3.5395  5.194    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.69e-16      0.00 7.408e-01 2.581e-01 2.038e-04 5.498e-05 4.987e-04 -1.000 1.133e-03 11.019 15.478 13.298 11.708 10.848 10.490 10.381
0.0010968 -1.15000 10.09342 0.1556913257 1.5174074538    0.156 -2.388  3.5479  5.162    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.42e-16      0.00 7.397e-01 2.591e-01 2.038e-04 5.498e-05 4.987e-04 -1.000 1.133e-03 10.740 15.053 12.889 11.341 10.556 10.218 10.112
0.0010968 -1.15000 10.09342 0.1599999964 1.5372931554    0.160 -2.359  3.5500  5.154    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.64e-16      0.00 7.395e-01 2.594e-01 2.038e-04 5.498e-05 4.987e-04 -1.000 1.133e-03 10.668 14.944 12.785 11.248 10.481 10.148 10.042
0.0010968 -1.15000 10.09342 0.2000000179 1.6938791367    0.200 -2.138  3.5643  5.086    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.86e-16      0.00 7.380e-01 2.608e-01 2.038e-04 5.498e-05 4.987e-04 -1.000 1.133e-03 10.114 14.129 12.030 10.566 9.910 9.607 9.508
0.0010968 -1.15000 10.09342 0.2494626492 1.8389599500    0.249 -1.935  3.5754  5.023    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.18e-16      0.00 7.377e-01 2.611e-01 2.038e-04 5.498e-05 4.987e-04 -1.000 1.133e-03 9.606 13.418 11.378 9.975 9.392 9.110 9.016
0.0010968 -1.15000 10.09342 0.2500000000 1.8403257998    0.250 -1.933  3.5755  5.023    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.16e-16      0.00 7.377e-01 2.611e-01 2.038e-04 5.498e-05 4.987e-04 -1.000 1.133e-03 9.601 13.411 11.371 9.969 9.387 9.105 9.011
