# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    Ymag
0.00069308 -1.35000 10.04922 0.0900000036 1.0816895926    0.090 -3.197  3.4662  5.406    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.28e-17      0.00 7.475e-01 2.517e-01 1.323e-04 3.568e-05 3.236e-04 -1.000 7.355e-04 12.762 17.945 16.449 14.553 12.726 12.124 12.008
0.00069308 -1.35000 10.04922 0.0956244618 1.1334803694    0.096 -3.040  3.4886  5.365    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -7.7e-17      0.00 7.467e-01 2.526e-01 1.323e-04 3.568e-05 3.236e-04 -1.000 7.356e-04 12.370 17.476 15.581 13.737 12.273 11.767 11.652
0.00069308 -1.35000 10.04922 0.1000000015 1.1711064122    0.100 -2.925  3.5050  5.335    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.02e-16      0.00 7.460e-01 2.533e-01 1.323e-04 3.568e-05 3.236e-04 -1.000 7.355e-04 12.081 17.056 14.965 13.183 11.950 11.502 11.388
0.00069308 -1.35000 10.04922 0.1105797589 1.2538586499    0.111 -2.768  3.5227  5.292    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.46e-16      0.00 7.448e-01 2.545e-01 1.323e-04 3.568e-05 3.236e-04 -1.000 7.356e-04 11.689 16.450 14.247 12.542 11.527 11.134 11.023
0.00069308 -1.35000 10.04922 0.1200000048 1.3193154741    0.120 -2.640  3.5370  5.257    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.96e-16      0.00 7.437e-01 2.555e-01 1.323e-04 3.568e-05 3.236e-04 -1.000 7.356e-04 11.370 15.909 13.689 12.058 11.187 10.830 10.723
0.00069308 -1.35000 10.04922 0.1400000006 1.4384526719    0.140 -2.458  3.5527  5.205    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.92e-16      0.00 7.420e-01 2.572e-01 1.323e-04 3.568e-05 3.236e-04 -1.000 7.356e-04 10.916 15.175 12.993 11.447 10.715 10.393 10.291
0.00069308 -1.35000 10.04922 0.1599999964 1.5372931554    0.160 -2.318  3.5630  5.164    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.96e-16      0.00 7.407e-01 2.585e-01 1.323e-04 3.568e-05 3.236e-04 -1.000 7.356e-04 10.565 14.626 12.494 11.007 10.354 10.053 9.954
0.00069308 -1.35000 10.04922 0.2000000179 1.6938791367    0.200 -2.097  3.5767  5.095    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.37e-16      0.00 7.395e-01 2.598e-01 1.323e-04 3.568e-05 3.236e-04 -1.000 7.356e-04 10.013 13.807 11.760 10.357 9.791 9.515 9.422
0.00069308 -1.35000 10.04922 0.2500000000 1.8403257998    0.250 -1.893  3.5879  5.032    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.37e-16      0.00 7.393e-01 2.600e-01 1.323e-04 3.568e-05 3.236e-04 -1.000 7.356e-04 9.501 13.075 11.111 9.784 9.273 9.015 8.927
0.00069308 -1.35000 10.04922 0.3000000417 1.9529140366    0.300 -1.736  3.5964  4.989    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.02e-16      0.00 7.394e-01 2.598e-01 1.322e-04 3.569e-05 3.236e-04 -1.000 7.356e-04 9.110 12.527 10.622 9.353 8.876 8.632 8.547
0.00069308 -1.35000 10.04922 0.3499999940 2.0434174644    0.350 -1.609  3.6036  4.958    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.73e-15      0.00 7.436e-01 2.556e-01 1.322e-04 3.568e-05 3.236e-04 -1.000 7.355e-04 8.793 12.084 10.225 9.005 8.554 8.321 8.240
0.00069308 -1.35000 10.04922 0.3998980820 2.1183619873    0.400 -1.464  3.6148  4.914    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.39e-15      0.00 7.496e-01 2.496e-01 1.323e-04 3.568e-05 3.236e-04 -1.000 7.356e-04 8.429 11.537 9.744 8.599 8.182 7.966 7.891
0.00069308 -1.35000 10.04922 0.4000000060 2.1185024399    0.400 -1.463  3.6148  4.914    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.39e-15      0.00 7.496e-01 2.496e-01 1.323e-04 3.568e-05 3.236e-04 -1.000 7.356e-04 8.428 11.536 9.743 8.598 8.181 7.966 7.891
0.00069308 -1.35000 10.04922 0.4500000179 2.1822809362    0.450 -1.288  3.6329  4.862    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.58e-15      0.00 7.497e-01 2.496e-01 1.323e-04 3.568e-05 3.236e-04 -1.000 7.355e-04 7.990 10.818 9.124 8.100 7.737 7.549 7.482
0.00069308 -1.35000 10.04922 0.4689426124 2.2040808735    0.469 -1.210  3.6435  4.845    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.28e-15      0.00 7.497e-01 2.496e-01 1.323e-04 3.568e-05 3.236e-04 -1.000 7.355e-04 7.796 10.466 8.829 7.873 7.539 7.367 7.306
0.00069308 -1.35000 10.04922 0.5000000000 2.2374541529    0.500 -1.089  3.6600  4.818    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.65e-15      0.00 7.497e-01 2.496e-01 1.323e-04 3.568e-05 3.236e-04 -1.000 7.355e-04 7.493 9.911 8.376 7.523 7.232 7.085 7.032
0.00069308 -1.35000 10.04922 0.5500000715 2.2836583126    0.550 -0.874  3.6877  4.754    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -9.51e-15      0.00 7.819e-01 2.175e-01 1.164e-04 3.142e-05 2.851e-04 -1.000 6.239e-04 6.954 8.910 7.617 6.924 6.694 6.585 6.547
0.00069308 -1.35000 10.04922 0.6000000238 2.3211213258    0.600 -0.668  3.7155  4.698    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.56e-14      0.00 7.913e-01 2.081e-01 1.121e-04 3.027e-05 2.748e-04 -1.000 6.111e-04 6.441 7.992 6.947 6.377 6.195 6.120 6.097
0.00069308 -1.35000 10.04922 0.6111208797 2.3285012515    0.611 -0.621  3.7224  4.687    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.74e-14      0.00 7.937e-01 2.057e-01 1.110e-04 2.998e-05 2.722e-04 -1.000 6.243e-04 6.323 7.786 6.797 6.255 6.084 6.017 5.998
0.00069308 -1.35000 10.04922 0.6253667474 2.3375153865    0.625 -0.561  3.7312  4.671    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.01e-14      0.00 7.969e-01 2.025e-01 1.095e-04 2.959e-05 2.687e-04 -1.000 6.113e-04 6.172 7.530 6.608 6.100 5.943 5.886 5.871
0.00069308 -1.35000 10.04922 0.6375761628 2.3448734304    0.637 -0.509  3.7386  4.657    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.26e-14      0.00 7.997e-01 1.997e-01 1.082e-04 2.925e-05 2.656e-04 -1.000 6.325e-04 6.042 7.320 6.451 5.969 5.822 5.773 5.762
0.00069308 -1.35000 10.04922 0.6494038701 2.3516988683    0.649 -0.458  3.7457  4.643    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.51e-14      0.00 8.025e-01 1.969e-01 1.070e-04 2.890e-05 2.625e-04 -1.000 5.884e-04 5.915 7.122 6.300 5.844 5.708 5.666 5.658
0.00069308 -1.35000 10.04922 0.6499999762 2.3520353107    0.650 -0.455  3.7460  4.642    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1  -2.6e-14      0.00 8.027e-01 1.967e-01 1.069e-04 2.889e-05 2.624e-04 -1.000 5.884e-04 5.908 7.112 6.292 5.837 5.702 5.660 5.652
0.00069308 -1.35000 10.04922 0.6620421410 2.3586829841    0.662 -0.403  3.7525  4.624    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.97e-14      0.00 8.063e-01 1.931e-01 1.053e-04 2.845e-05 2.585e-04 -1.000 5.884e-04 5.778 6.919 6.140 5.710 5.585 5.550 5.545
0.00069308 -1.35000 10.04922 0.6753867865 2.3657321512    0.675 -0.345  3.7596  4.603    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -3.45e-14      0.00 8.106e-01 1.888e-01 1.033e-04 2.795e-05 2.539e-04 -1.000 5.884e-04 5.632 6.706 5.971 5.568 5.455 5.428 5.426
0.00069308 -1.35000 10.04922 0.6877408028 2.3719783822    0.688 -0.290  3.7659  4.581    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -3.98e-14      0.00 8.148e-01 1.846e-01 1.015e-04 2.745e-05 2.495e-04 -1.000 5.866e-04 5.494 6.517 5.817 5.437 5.333 5.312 5.312
0.00069308 -1.35000 10.04922 0.6990898252 2.3774933131    0.699 -0.238  3.7715  4.558    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -4.44e-14      0.00 8.189e-01 1.805e-01 9.962e-05 2.696e-05 2.451e-04 -1.000 5.756e-04 5.365 6.344 5.673 5.313 5.218 5.203 5.205
0.00069308 -1.35000 10.04922 0.6999999881 2.3779266974    0.700 -0.234  3.7720  4.557    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -4.61e-14      0.00 8.193e-01 1.802e-01 9.947e-05 2.692e-05 2.448e-04 -1.000 5.710e-04 5.354 6.330 5.661 5.303 5.209 5.194 5.196
0.00069308 -1.35000 10.04922 0.7059408426 2.3807239600    0.706 -0.206  3.7748  4.544    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -4.97e-14      0.00 8.221e-01 1.774e-01 9.808e-05 2.659e-05 2.418e-04 -1.000 5.297e-04 5.285 6.240 5.584 5.237 5.147 5.134 5.138
0.00069308 -1.35000 10.04922 0.7178886533 2.3861887360    0.718 -0.148  3.7802  4.515    1  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1  -5.8e-14      0.00 8.280e-01 1.715e-01 9.522e-05 2.589e-05 2.357e-04 -1.000 4.998e-04 5.141 6.056 5.427 5.099 5.018 5.011 5.017
0.00069308 -1.35000 10.04922 0.7289281487 2.3910553709    0.729 -0.093  3.7851  4.486    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -6.77e-14      0.00 8.336e-01 1.660e-01 9.245e-05 2.523e-05 2.298e-04 -1.000 4.884e-04 5.003 5.889 5.277 4.967 4.893 4.890 4.898
0.00069308 -1.35000 10.04922 0.7393704653 2.3955052710    0.739 -0.038  3.7895  4.454    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -7.91e-14      0.00 8.389e-01 1.606e-01 8.982e-05 2.458e-05 2.241e-04 -1.000 4.884e-04 4.865 5.726 5.128 4.834 4.767 4.769 4.778
0.00069308 -1.35000 10.04922 0.7484891415 2.3992745531    0.748  0.013  3.7931  4.424    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -9.13e-14      0.00 8.437e-01 1.559e-01 8.750e-05 2.402e-05 2.191e-04 -1.000 4.900e-04 4.738 5.579 4.993 4.712 4.651 4.656 4.666
0.00069308 -1.35000 10.04922 0.7500000000 2.3998889087    0.750  0.021  3.7937  4.418    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -9.37e-14      0.00 8.444e-01 1.551e-01 8.711e-05 2.392e-05 2.182e-04 -1.000 4.884e-04 4.717 5.555 4.970 4.691 4.631 4.637 4.647
0.00069308 -1.35000 10.04922 0.7550131679 2.4019071559    0.754  0.050  3.7956  4.400    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -1.02e-13      0.00 8.464e-01 1.531e-01 8.627e-05 2.370e-05 2.163e-04 -1.000 4.884e-04 4.645 5.473 4.893 4.622 4.564 4.572 4.583
0.00069308 -1.35000 10.04922 0.7643782496 2.4055960053    0.764  0.107  3.7991  4.362    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.21e-13      0.00 8.499e-01 1.496e-01 8.490e-05 2.333e-05 2.130e-04 -1.000 4.885e-04 4.501 5.310 4.740 4.482 4.430 4.441 4.453
0.00069308 -1.35000 10.04922 0.7730069160 2.4089039597    0.772  0.164  3.8021  4.322    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.43e-13      0.00 8.527e-01 1.468e-01 8.384e-05 2.305e-05 2.106e-04 -1.000 4.885e-04 4.360 5.154 4.590 4.343 4.296 4.310 4.323
0.00069308 -1.35000 10.04922 0.7810332775 2.4119056709    0.780  0.220  3.8045  4.280    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1  -1.7e-13      0.00 8.550e-01 1.445e-01 8.303e-05 2.284e-05 2.088e-04 -1.000 4.853e-04 4.219 5.002 4.443 4.204 4.161 4.178 4.192
0.00069308 -1.35000 10.04922 0.7882074118 2.4145292473    0.787  0.274  3.8063  4.237    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -2.01e-13      0.00 8.565e-01 1.430e-01 8.257e-05 2.272e-05 2.078e-04 -1.000 5.067e-04 4.085 4.859 4.303 4.072 4.032 4.050 4.064
0.00069308 -1.35000 10.04922 0.7944946289 2.4167837344    0.793  0.325  3.8073  4.194    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.37e-13      0.00 8.564e-01 1.431e-01 8.275e-05 2.278e-05 2.083e-04 -1.000 5.284e-04 3.959 4.727 4.172 3.945 3.907 3.927 3.941
0.00069308 -1.35000 10.04922 0.7964006662 2.4174591254    0.795  0.340  3.8075  4.180    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.49e-13      0.00 8.563e-01 1.431e-01 8.283e-05 2.281e-05 2.085e-04 -1.000 5.344e-04 3.919 4.686 4.132 3.906 3.869 3.888 3.902
0.00069308 -1.35000 10.04922 0.7980226278 2.4180309351    0.797  0.355  3.8074  4.166    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.62e-13      0.00 8.562e-01 1.432e-01 8.292e-05 2.283e-05 2.088e-04 -1.000 5.375e-04 3.882 4.649 4.095 3.869 3.831 3.850 3.865
0.00069308 -1.35000 10.04922 0.8000000119 2.4187244405    0.799  0.374  3.8070  4.147    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.79e-13      0.00 8.561e-01 1.433e-01 8.302e-05 2.286e-05 2.090e-04 -1.000 5.413e-04 3.835 4.603 4.047 3.821 3.783 3.802 3.816
0.00069308 -1.35000 10.04922 0.8042034507 2.4201856432    0.803  0.414  3.8062  4.105    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -3.19e-13      0.00 8.549e-01 1.445e-01 8.368e-05 2.304e-05 2.107e-04 -1.000 5.412e-04 3.734 4.504 3.946 3.718 3.680 3.698 3.711
0.00069308 -1.35000 10.04922 0.8090273738 2.4218410397    0.808  0.468  3.8032  4.043    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -3.87e-13      0.00 8.536e-01 1.458e-01 8.444e-05 2.325e-05 2.126e-04 -1.000 5.413e-04 3.601 4.382 3.818 3.582 3.539 3.554 3.567
0.00069308 -1.35000 10.04922 0.8098456264 2.4221195856    0.808  0.477  3.8025  4.030    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -4.04e-13      0.00 8.534e-01 1.461e-01 8.456e-05 2.329e-05 2.129e-04 -1.000 5.413e-04 3.577 4.360 3.795 3.556 3.513 3.527 3.540
0.00069308 -1.35000 10.04922 0.8113518953 2.4226306541    0.810  0.497  3.8003  4.002    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -4.35e-13      0.00 8.530e-01 1.465e-01 8.480e-05 2.335e-05 2.135e-04 -1.000 5.413e-04 3.527 4.319 3.750 3.505 3.458 3.470 3.482
0.00069308 -1.35000 10.04922 0.8143003583 2.4236247598    0.813  0.540  3.7941  3.937    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -5.15e-13      0.00 8.522e-01 1.473e-01 8.525e-05 2.348e-05 2.147e-04 -1.000 5.413e-04 3.420 4.241 3.656 3.392 3.336 3.342 3.352
0.00069308 -1.35000 10.04922 0.8164165020 2.4243331526    0.815  0.575  3.7866  3.873    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -6.01e-13      0.00 8.498e-01 1.497e-01 8.685e-05 2.391e-05 2.186e-04 -1.000 5.115e-04 3.332 4.190 3.586 3.297 3.230 3.229 3.236
